ParticipantID,CouncilBudget,EnvSupport,TruthJustice,EquitableAccess,EasierTravel,WellBeing,AffordableLife,EconomySupport,Safety,CityDevelopment,MunicipalService,TaxEfficiency,OtherOption,DecreaseFunding,RedirectFunds,AlreadyFunded,UnequalBenefits,OtherGovFunding,NoLongerNeeded,ImproveEfficiency,NoLongerMeetsNeeds,OtherReason,ProvincialResp,FederalResp,LocalMPContact,FriendsContactMP,ProvincialConsultations,FederalConsultations,Petition,OtherAction
f04a9204eda7f294d011eec2d58ce647,Police,0,0,0,0,0,0,0,0,0,0,0,1,Affordable housing and shelters,0,0,1,0,0,0,0,0,Undecided / Don’t Know,Undecided / Don’t Know,1,0,0,0,0,0
60572636eb67162d171979b9c266564d,Affordable housing and shelters,0,1,1,0,1,1,1,1,0,0,1,0,Police,1,1,1,0,0,1,0,0,Agree,Agree,0,0,1,1,1,0
2ba816955f7ec0bfb6765ea9015703b7,None,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,0,0,0,0,0,0,None,None,0,0,0,0,0,0
6087e3627accf8f7ed8915a9db2c0c22,TTC and Wheel Trans,1,0,1,0,0,0,0,0,0,0,0,0,Parking,1,0,0,0,0,0,0,0,Strongly agree,Strongly agree,0,0,0,0,1,0
78d0638eb84e9ee2d95df7a14aee287f,TTC and Wheel Trans,1,1,1,1,1,1,1,1,1,1,1,0,Police,1,1,1,0,0,1,1,0,Strongly agree,Strongly agree,1,1,1,1,1,0
5877a09b277148fc827100d1452d1e23,None,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,0,0,0,0,0,0,None,None,0,0,0,0,0,0
1ff41369896e501b14fb95ca2a9568be,Affordable housing and shelters,0,1,1,0,1,1,1,1,1,0,0,0,Police,1,1,0,0,0,1,0,1,Strongly agree,Strongly agree,1,1,0,0,1,0
927eed3e3d17e308ee30e965c15a144f,None,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,0,0,0,0,0,0,None,None,0,0,0,0,0,0
ea5f2ece3ab69f2b7868e4a880cf46d9,Affordable housing and shelters,0,0,1,0,0,0,0,0,0,0,0,0,Parking,1,0,0,0,0,0,0,0,Agree,Agree,1,1,1,1,1,0
f904cddcf6ba95c5a0e57e69aea6d54c,None,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,0,0,0,0,0,0,None,None,0,0,0,0,0,0
9a74761d2af8bb1e755123c21f6e2bae,"Arts, culture, entertainment and attractions",0,0,0,0,1,0,1,1,1,1,1,0,Police,1,1,0,0,0,1,0,0,Strongly agree,Strongly agree,1,1,1,1,1,0
91c544be629c69654a41cf8531d7d35d,None,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,0,0,0,0,0,0,None,None,0,0,0,0,0,0
1cd9ef04b07be77d7b6572a207861f19,None,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,0,0,0,0,0,0,None,None,0,0,0,0,0,0
ee8a125d36fa59d7d8aa3cdb16587ffd,Police,0,0,0,0,0,0,0,0,0,0,1,0,Affordable housing and shelters,0,0,0,0,1,0,0,0,Strongly disagree,Strongly disagree,0,0,0,0,0,0
b39d3755ae9574581bb48d312a645341,Police,0,0,0,0,0,0,0,1,0,0,0,0,Environment and climate,1,0,0,0,0,0,0,0,Disagree,Disagree,0,0,1,0,0,0
f30ccf071a967c2152250ca2e02dfa33,Police,0,0,1,1,1,0,0,1,0,1,0,0,"Arts, culture, entertainment and attractions",1,0,1,1,0,0,0,0,Strongly agree,Strongly agree,1,1,1,0,0,0
5b5a15cf449400ec6d70933db54b8497,None,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,0,0,0,0,0,0,None,None,0,0,0,0,0,0
188b950ce261cbf97d0693fc708d318a,Libraries,0,0,1,0,1,0,0,0,1,1,1,0,Enforcement of bylaws and licensing,1,0,0,0,0,0,0,0,Strongly agree,Strongly agree,0,0,0,0,1,0
eab5f59061e9397b6b3510a423c069ac,Police,0,0,0,0,0,0,0,1,1,1,1,0,Promoting and supporting Toronto businesses,1,1,1,1,0,0,0,0,Strongly agree,Strongly agree,1,1,1,1,1,0
36fffb57f2fc863ee544698f5c8fc34b,None,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,0,0,0,0,0,0,None,None,0,0,0,0,0,0
0ec8c1b205cda74995e122b8f93a6cd9,None,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,0,0,0,0,0,0,None,None,0,0,0,0,0,0
68c420d0e994bab40df763b5b959d7a0,None,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,0,0,0,0,0,0,None,None,0,0,0,0,0,0
34ea20290aec6781aa19c19c68ede148,Police,0,0,0,0,0,0,0,1,0,0,0,0,"Arts, culture, entertainment and attractions",0,0,0,0,0,0,1,0,Undecided / Don’t Know,Undecided / Don’t Know,0,1,0,0,0,0
bd48bebcaaca4f5dc7b892fffa244ba8,Building permits and inspections,0,0,0,0,0,0,0,0,0,0,0,1,Police,0,0,0,0,0,1,0,0,Strongly agree,Strongly agree,1,0,0,0,0,0
6efc3e2b0f3ec212aca0ec7451363669,Enforcement of bylaws and licensing,0,0,0,0,1,0,0,0,0,1,1,0,Environment and climate,1,1,0,1,0,0,0,0,Strongly agree,Strongly agree,0,0,0,0,1,0
1d5f8def7136fae1915ca9dcc923c4ad,Police,0,0,0,1,0,0,0,1,0,1,1,0,Environment and climate,1,1,0,0,1,0,0,0,Strongly disagree,Strongly agree,0,0,0,0,0,1
6a787dd8285e0de04e9c6e01e760ad99,Water treatment and distribution,0,0,0,0,0,0,0,0,0,0,0,1,Environment and climate,1,1,0,0,1,0,0,1,Strongly disagree,Strongly disagree,0,0,0,0,0,1
e74686110e59db0885806ccbc98c972c,Affordable housing and shelters,0,0,1,0,0,1,0,0,1,0,0,0,Parking,0,0,1,0,0,0,0,1,Strongly agree,Strongly agree,0,0,0,0,0,1
e205af106e4b05383dcf914eaebd30ea,Enforcement of bylaws and licensing,0,0,0,1,0,0,0,1,0,0,0,0,Police,1,0,0,0,0,0,0,0,Strongly agree,Strongly agree,0,1,0,0,1,0
fb417b8ed80f0633793c5782642f6482,Affordable housing and shelters,0,0,0,0,1,1,0,1,0,0,0,0,Police,1,1,0,0,0,1,0,0,Strongly agree,Strongly agree,1,0,1,1,1,0
465e04a5f9d967de676f590edfd2ef5e,Public health,0,0,0,0,0,0,0,0,0,0,0,1,"Maintaining roads, bike lanes and sidewalks",0,0,0,0,0,0,0,1,Disagree,Strongly agree,0,0,0,0,0,1
2126fe5373c31b26a4ed7cba430029b0,TTC and Wheel Trans,0,0,0,1,0,0,0,0,0,1,1,0,Environment and climate,1,1,0,1,1,0,1,0,Strongly agree,Strongly agree,0,0,1,0,0,0
5dba4115ad4771e74ddae67fd950e4a9,Police,0,0,0,0,0,0,0,1,0,0,0,1,Water treatment and distribution,1,0,0,0,0,0,0,0,Strongly agree,Undecided / Don’t Know,1,1,1,1,1,0
c3540a114d20c508e6ab9c554840b4d7,Enforcement of bylaws and licensing,0,0,0,0,0,0,0,0,0,1,0,0,Environment and climate,0,1,0,0,1,0,0,0,Strongly disagree,Disagree,1,0,0,1,0,1
bdb30ab78fdac0ed76092daea954486e,TTC and Wheel Trans,1,0,1,1,1,0,1,0,1,1,1,0,Police,1,1,1,0,0,1,1,1,Strongly agree,Strongly agree,1,1,1,1,1,0
ff7a884f72af5cd1b9df39d801123063,Police,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,0,0,0,0,0,0,None,None,0,0,0,0,0,0
bdc7e049e491f86c8e18506d8ffb40ce,Promoting and supporting Toronto businesses,0,0,0,0,0,0,1,0,0,0,0,0,Environment and climate,0,0,1,0,0,0,0,0,Disagree,Disagree,1,0,0,0,0,0
7cd3a4981f55a280a996bb6837feb4d5,Police,0,0,0,0,0,0,0,1,0,0,0,1,TTC and Wheel Trans,0,0,0,0,0,0,1,1,Agree,Disagree,0,1,0,0,0,0
db965cdc3a853c1534cfbaff63c2effd,Child care,0,0,0,0,1,1,1,0,0,0,0,0,Animal services,1,0,0,0,0,0,0,0,Undecided / Don’t Know,Undecided / Don’t Know,1,1,0,0,0,0
2f699554f5b4ee929e8c01cfc8e5c761,None,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,0,0,0,0,0,0,None,None,0,0,0,0,0,0
a4a8b6a6879b7501b937fa1088928072,None,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,0,0,0,0,0,0,None,None,0,0,0,0,0,0
92a6bf7d4f765d408c9df3574a31e779,TTC and Wheel Trans,1,0,1,1,0,1,1,0,1,1,1,0,Police,1,1,1,0,0,1,1,0,Strongly agree,Strongly agree,0,0,1,1,1,0
2e05a26a52c686f223cfc9ec0d9faea7,Police,0,0,0,0,0,0,0,0,0,0,0,1,TTC and Wheel Trans,0,0,0,0,0,0,0,1,Strongly disagree,Strongly disagree,0,0,0,0,0,1
a506639e39fa933511e6ff470be1f349,Police,0,0,0,0,1,0,0,1,0,1,1,0,Parking,1,0,0,0,0,0,0,0,Agree,Strongly agree,0,1,0,0,1,0
ded7351083c312a3a38f9f4e06a0ae8b,None,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,0,0,0,0,0,0,None,None,0,0,0,0,0,0
7ccc5781b23e20e3ae1d82493273e78a,Police,0,0,0,0,0,0,0,1,0,0,0,0,Public health,0,1,0,0,0,0,0,0,Undecided / Don’t Know,Agree,0,0,0,0,1,0
501d406f8f913cb616ec56a3a2dbf112,Affordable housing and shelters,1,1,1,0,0,1,1,0,0,0,1,0,Police,1,1,1,0,0,0,0,0,Strongly agree,Strongly agree,1,0,0,0,1,0
18d7bbacbea31586b3f91bd0964a6eb2,Police,0,0,0,0,0,0,0,1,0,1,0,1,"Arts, culture, entertainment and attractions",0,0,0,0,1,0,0,1,Undecided / Don’t Know,Strongly agree,1,0,0,0,0,1
12515497b256a1963bc64a182545c807,"Maintaining roads, bike lanes and sidewalks",0,0,0,0,0,0,0,0,0,1,0,1,"Arts, culture, entertainment and attractions",0,0,0,0,1,0,0,0,Strongly disagree,Strongly disagree,0,0,0,0,0,1
fcfe83df26085cc78037831342cef720,Police,0,1,0,0,0,0,0,1,0,0,0,0,"Arts, culture, entertainment and attractions",1,1,0,0,0,1,0,0,Strongly disagree,Strongly disagree,0,0,0,0,0,1
62467c58f22b5f4ee9aafd4454fdaea2,Child care,0,0,1,0,1,1,0,0,1,0,0,0,Police,1,1,1,0,0,1,0,0,Agree,Agree,1,1,0,0,1,0
ef177652a65da0f69c7ec32dd49f9047,None,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,0,0,0,0,0,0,None,None,0,0,0,0,0,0
59f8be5c664afa43ceb7c3790b1c6179,None,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,0,0,0,0,0,0,None,None,0,0,0,0,0,0
c13f7447873136fa5a6490294960315d,Police,0,0,1,0,1,1,0,1,1,1,1,0,"Arts, culture, entertainment and attractions",1,1,1,0,0,1,0,0,Disagree,Disagree,0,0,0,0,0,1
81a2e411ec9a50390305599f7227bcc3,None,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,0,0,0,0,0,0,None,None,0,0,0,0,0,0
77fd067c3cb9e442e88c0aaf46604009,"Maintaining roads, bike lanes and sidewalks",0,0,0,1,0,0,0,0,1,1,1,0,Planning and development,1,1,1,1,0,1,0,0,Strongly agree,Strongly agree,1,1,0,0,0,0
73994d22d0d5875c8136b5b9d36a58b7,None,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,0,0,0,0,0,0,None,None,0,0,0,0,0,0
84d4e3b99a0398135a334546da82d800,Affordable housing and shelters,0,0,1,0,1,1,0,1,1,0,1,0,Police,0,1,0,0,0,0,0,0,Strongly agree,Strongly agree,0,0,1,1,1,0
a31665db4ff87322ea626c4119e5ab8d,TTC and Wheel Trans,1,1,1,1,0,1,0,0,1,1,1,0,Police,1,0,0,0,0,1,1,0,Agree,Agree,1,1,1,1,1,0
60f6bb88a05be73c41df64b9ac77eb4b,"Maintaining roads, bike lanes and sidewalks",1,0,1,1,1,0,1,1,1,1,1,0,Parking,1,0,1,0,0,0,0,0,Strongly disagree,Strongly disagree,1,0,0,0,1,0
4aa234cf8acddc053b7b9ddd557e6080,Police,0,0,0,0,0,0,0,1,0,1,1,1,Promoting and supporting Toronto businesses,1,0,1,0,0,1,0,0,Strongly disagree,Strongly disagree,0,0,0,0,0,1
9a2e424955953a69fbb45ec3796e929d,Police,0,0,0,0,0,0,0,1,0,0,0,0,Affordable housing and shelters,0,1,0,1,0,0,0,1,Undecided / Don’t Know,Strongly agree,0,0,0,0,0,1
d250cdbf5ee463301611b466870fb28e,None,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,0,0,0,0,0,0,None,None,0,0,0,0,0,0
48bec6354646e6cb26a6a1ba7fe03fd1,Police,0,1,0,1,1,0,1,1,1,1,1,0,"Maintaining roads, bike lanes and sidewalks",1,1,1,0,0,0,1,0,Agree,Agree,1,1,0,0,1,0
6ba3d28ad4df951fc01aa3027f80b219,Police,0,0,0,0,1,0,0,1,0,1,1,0,Environment and climate,1,1,0,0,0,0,0,0,Agree,Agree,0,0,0,0,0,1
0ab044060e9974cf49bfad95181d9c35,Long-term care homes and services for seniors,0,0,0,0,0,0,0,0,0,0,0,1,"Arts, culture, entertainment and attractions",1,0,0,0,0,0,0,0,Strongly agree,Strongly agree,1,1,0,1,0,0
25d4364ed4a60529a032ac38a9fbba6c,None,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,0,0,0,0,0,0,None,None,0,0,0,0,0,0
535b759f4e43b48010e6632836d8a8cf,None,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,0,0,0,0,0,0,None,None,0,0,0,0,0,0
0a25685f575ae7057dfe52ec34fa0e9c,Affordable housing and shelters,0,1,1,0,1,1,1,1,1,1,1,1,Police,1,1,1,0,0,1,1,1,Strongly agree,Strongly agree,1,1,0,0,1,0
8a84d72ee95202a8b2f532bb3bd04df0,Affordable housing and shelters,0,1,1,0,1,1,1,1,1,1,1,0,Police,1,1,0,0,0,0,1,0,Strongly agree,Strongly agree,1,1,1,1,1,0
9a560668f513c928356455c976e1a336,None,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,0,0,0,0,0,0,None,None,0,0,0,0,0,0
39d5e6530f460ebe013a6a4d6cf33e10,Employment and social services,0,0,0,0,0,1,0,0,0,0,0,0,Parking,1,0,0,0,0,0,0,0,Agree,Agree,0,0,0,1,0,0
74937fcff668141a4883cea645a68941,"Maintaining roads, bike lanes and sidewalks",0,0,0,0,0,0,0,0,0,0,0,1,Enforcement of bylaws and licensing,0,0,0,0,0,0,0,1,Strongly agree,Strongly agree,1,0,1,1,0,0
c0745e3e474ebab5270342202193d12b,Affordable housing and shelters,0,0,1,0,1,1,1,1,0,1,0,0,Police,0,1,0,0,0,1,0,0,Strongly agree,Strongly agree,1,1,1,1,1,0
a60f39da583fa86b26faad077b534813,None,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,0,0,0,0,0,0,None,None,0,0,0,0,0,0
3bc874f2be9fc133d2f1157f44019f26,TTC and Wheel Trans,1,0,1,1,1,1,1,1,1,1,1,0,Police,1,1,1,1,0,0,0,1,Strongly agree,Strongly agree,1,1,1,1,1,0
6eac85a5afcede23821edc53a33eae30,Planning and development,1,0,1,1,0,0,1,0,1,0,1,0,Libraries,0,0,0,0,0,0,1,0,Strongly agree,Strongly agree,0,0,0,0,1,0
ce30dfd2fa10cfa2e64b761d6da54960,Affordable housing and shelters,0,1,1,0,1,1,1,1,1,1,1,0,Police,1,1,1,0,0,0,0,0,Strongly agree,Strongly agree,0,0,0,0,1,0
22c9c3e7b70ed4db622a23e29f460249,Affordable housing and shelters,0,0,0,0,1,1,0,1,1,0,0,0,Police,1,1,1,1,0,0,0,0,Strongly agree,Strongly agree,0,1,1,1,1,0
14eece5103fa5beada69f585d53495ff,None,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,0,0,0,0,0,0,None,None,0,0,0,0,0,0
27c40ec45760a8589969c95eba6e17f6,Long-term care homes and services for seniors,0,0,0,0,0,0,0,0,0,1,0,0,Affordable housing and shelters,1,0,0,0,0,0,0,0,Strongly disagree,Strongly disagree,0,0,0,0,0,1
5ce234b09710e1757d00e708dd8c73bb,None,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,0,0,0,0,0,0,None,None,0,0,0,0,0,0
425a7ff3fa705ad546a8787eb264216e,Child care,0,0,0,0,0,1,0,0,0,0,0,0,Promoting and supporting Toronto businesses,0,0,0,0,1,0,0,0,Agree,Agree,0,0,0,0,1,0
48e113cd5a8e39f03747e8e6fb592104,Police,0,0,0,0,0,0,0,1,0,0,0,0,Affordable housing and shelters,0,1,0,0,1,0,0,0,Disagree,Disagree,0,0,0,0,0,1
93ee80a9d47d5511b61ead7202c8d932,None,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,0,0,0,0,0,0,None,None,0,0,0,0,0,0
e97365a598360940c58a851f59b8c797,None,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,0,0,0,0,0,0,None,None,0,0,0,0,0,0
158750e54e3a35f1f75e180fa8c64fdc,None,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,0,0,0,0,0,0,None,None,0,0,0,0,0,0
326f23b4fe1789a35843197ea54bb5c3,None,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,0,0,0,0,0,0,None,None,0,0,0,0,0,0
b2b55876ced4b8f3b2409f6884486e56,Affordable housing and shelters,0,0,1,0,1,1,1,0,1,1,1,1,Police,1,1,0,0,0,1,0,0,Strongly agree,Undecided / Don’t Know,0,0,0,0,1,0
5bbb62a7c468fc5c7f28de7d6b0332aa,None,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,0,0,0,0,0,0,None,None,0,0,0,0,0,0
8f8f83b4fa9e696ec3c0bc4df5fad1f7,Child care,0,0,0,0,0,0,0,0,0,0,0,1,Environment and climate,1,1,0,1,0,0,1,0,Disagree,Disagree,1,0,1,0,0,0
c53ef3d4a6a47b435ed33a33503870eb,TTC and Wheel Trans,0,0,0,1,0,0,0,0,0,0,0,0,"Arts, culture, entertainment and attractions",1,0,0,0,0,0,0,0,Disagree,Agree,0,0,0,0,1,0
b89ac9e7b450dba20a4b9c0c75cfee62,"Maintaining roads, bike lanes and sidewalks",0,0,0,0,0,0,0,0,0,1,1,1,Environment and climate,1,0,0,0,1,0,0,0,Strongly disagree,Agree,0,1,0,0,0,1
8ae45c12e38093791dfe86c095fdf571,"Arts, culture, entertainment and attractions",0,1,1,0,1,0,1,1,1,0,0,1,Police,0,1,0,0,0,1,0,0,Strongly agree,Strongly agree,1,1,1,1,1,0
02605d2c8ced54909b7f5f5ddf4f4dc5,Paramedics,0,0,0,0,0,0,0,0,0,0,0,1,Environment and climate,0,1,0,0,0,0,0,0,Agree,Strongly agree,0,0,0,0,0,1
9b3630a6693e33f6885e8a464160f90d,TTC and Wheel Trans,0,0,0,0,0,0,0,1,0,0,0,0,Environment and climate,0,1,0,0,0,0,0,0,Undecided / Don’t Know,Undecided / Don’t Know,0,0,0,1,0,0
6d102a7eb306bd7094287b40025e6503,None,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,0,0,0,0,0,0,None,None,0,0,0,0,0,0
671b296acb6c82c565bfb93d7314459a,Paramedics,0,0,0,0,1,0,0,1,0,0,1,0,Police,1,0,0,0,0,0,0,0,Undecided / Don’t Know,Undecided / Don’t Know,1,0,0,0,0,0
bd0f0bf0aed83bb990e4d211e1947e66,Police,0,0,0,0,0,0,1,1,0,1,1,1,Planning and development,1,1,0,0,0,0,1,1,Strongly disagree,Disagree,1,0,1,1,1,1
b497df05e4997926a2555618e864372c,Environment and climate,1,0,0,0,1,0,1,0,1,0,0,0,Parking,0,1,1,0,0,0,0,0,Strongly agree,Strongly agree,1,1,0,0,1,0
d73e4e61f9898b8261c8a43a90a877a6,Police,0,0,0,0,0,0,0,1,0,0,0,0,Environment and climate,1,0,0,0,0,0,0,0,Agree,Strongly agree,1,0,0,0,0,0
32593e5b9009fd5790c25f789092fc59,Fire services,0,0,0,0,1,0,0,1,0,1,0,0,Promoting and supporting Toronto businesses,1,0,0,0,0,0,0,0,Strongly agree,Strongly agree,1,1,0,0,1,0
faec8ccbd19f4145405fa285f4233cf1,Child care,0,0,0,0,0,0,1,0,0,0,0,0,Environment and climate,1,0,0,0,0,0,0,0,Undecided / Don’t Know,Undecided / Don’t Know,0,0,0,0,0,1
7d59dd06d64b3fb2691e5c3b23fdd017,Police,0,1,0,0,1,0,0,1,0,1,1,0,Environment and climate,1,1,0,1,0,0,0,0,Disagree,Agree,1,0,0,1,0,0
828d7d09b8cfb04e6c07913da22a2a79,Environment and climate,1,0,0,0,0,0,0,0,0,0,0,0,"Arts, culture, entertainment and attractions",1,0,0,0,0,0,0,0,Agree,Agree,0,0,0,0,0,1
f9a15699db1b3d01ee69480299722a71,None,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,0,0,0,0,0,0,None,None,0,0,0,0,0,0
a3a3661df0941bf2913d7913270d8a0c,Police,0,1,0,0,1,0,0,1,0,1,1,0,Libraries,1,0,0,0,0,0,0,0,Agree,Agree,0,0,0,0,1,0
1267eee98358bfc4d18da516ea8e9b7a,Police,0,0,0,1,0,0,1,1,1,1,1,0,Environment and climate,1,1,0,1,1,1,0,0,Strongly agree,Strongly agree,0,0,1,1,0,0
594700f10fbd619848162f2f572664de,TTC and Wheel Trans,1,1,1,1,1,1,1,1,1,1,1,1,"Garbage, recycling and green bin",1,1,0,0,0,1,0,1,Strongly agree,Strongly agree,1,1,1,1,1,0
7c80575c72ee5a12ded79b42452c6eb3,Promoting and supporting Toronto businesses,0,0,0,0,0,1,1,0,1,1,0,1,Affordable housing and shelters,1,1,1,1,1,1,0,0,Strongly agree,Strongly agree,1,1,0,0,1,0
275bb22bae0d8ea43b04a32c681b7f11,None,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,0,0,0,0,0,0,None,None,0,0,0,0,0,0
171f896a1a25ab6a0403d28d61897dd9,None,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,0,0,0,0,0,0,None,None,0,0,0,0,0,0
be2a97b548113d28587c31e492eab161,None,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,0,0,0,0,0,0,None,None,0,0,0,0,0,0
799ee80cabd2bab7a814e064c0ce58a3,Police,0,0,0,0,0,0,0,0,0,0,0,1,Public health,0,1,0,0,1,1,1,1,Strongly disagree,Strongly agree,0,0,0,0,0,1
fe4536452a7d17835e134dc840d5da72,Public health,0,0,1,0,0,0,0,0,0,0,0,0,Environment and climate,1,1,0,0,0,0,1,0,Agree,Disagree,1,1,0,0,0,0
a6fc16d2be6e3244cc43efc66918a640,Affordable housing and shelters,1,0,0,0,1,1,1,1,1,1,0,0,Police,1,1,1,0,0,1,1,0,Strongly agree,Strongly agree,1,1,1,1,1,0
d9ff73176b247cb540b98ad583ab04d7,Police,0,1,0,1,1,0,0,1,0,1,1,0,Affordable housing and shelters,0,1,1,0,0,1,0,1,Disagree,Agree,1,0,0,0,0,1
c7d0cede7240af32bfb8587e762677c8,Police,0,0,0,0,0,0,0,1,0,1,1,1,Animal services,0,1,0,0,0,0,0,1,Disagree,Strongly agree,0,1,0,1,1,1
c4ad5575fec2b57cd7dff6c2f795552f,Police,0,0,0,0,1,0,0,1,0,0,0,0,Environment and climate,0,0,0,1,0,0,0,0,Strongly disagree,Strongly disagree,0,0,1,1,0,0
86bcaf030e2c74a0c96ce5b06717b2e7,Long-term care homes and services for seniors,0,0,0,1,1,1,0,0,0,1,0,1,Planning and development,0,1,0,0,0,0,0,1,Strongly agree,Strongly agree,0,0,0,0,1,1
cc9312f07369c89da283b515e1d7d3d3,None,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,0,0,0,0,0,0,None,None,0,0,0,0,0,0
31b71aa52da98d3ae94aa120e617fbc7,Paramedics,0,0,0,0,0,0,0,0,0,1,1,0,"Garbage, recycling and green bin",0,0,0,0,0,1,0,0,Strongly agree,Strongly agree,1,1,0,0,1,0
3da13bf2e5a4f89d65fa1f5330fe299e,"Maintaining roads, bike lanes and sidewalks",0,0,0,1,0,0,0,1,0,1,0,0,Libraries,1,0,0,0,0,0,0,0,Agree,Agree,0,0,0,0,1,0
e81453d07479b37ff4e014182630f81d,Affordable housing and shelters,0,0,1,0,1,1,1,1,1,0,0,1,Building permits and inspections,1,1,1,0,1,1,1,1,Agree,Agree,1,1,0,0,1,1
95cbbc284f6452560d99a235ec71797f,"Arts, culture, entertainment and attractions",0,0,0,0,0,0,0,0,0,0,1,0,Public health,0,0,0,0,0,1,0,0,Strongly agree,Strongly agree,1,0,1,1,1,0
edd1e2de53f3957fcae5b0fdfab869a6,None,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,0,0,0,0,0,0,None,None,0,0,0,0,0,0
39314e0a61f226c07b5e5de27533b57d,None,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,0,0,0,0,0,0,None,None,0,0,0,0,0,0
71283365d352c245d6cd5a801785aed0,Employment and social services,0,0,1,0,1,0,1,0,0,0,0,0,Police,0,1,0,0,0,1,0,0,Agree,Undecided / Don’t Know,0,0,1,1,0,0
a5d1cdbb08682ab0100167d2e099b06c,None,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,0,0,0,0,0,0,None,None,0,0,0,0,0,0
73c98f126446cfdb1d7bfd2f02d5df85,None,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,0,0,0,0,0,0,None,None,0,0,0,0,0,0
8712ab0befb90620d182e65ba2bfedfc,None,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,0,0,0,0,0,0,None,None,0,0,0,0,0,0
d5ab25fc3f43a71b328b20dcb5d9f691,Affordable housing and shelters,0,1,1,0,1,1,0,0,0,1,0,0,Police,1,1,0,0,0,1,0,0,Strongly agree,Strongly agree,1,1,1,1,1,0
9bf0cc2aeb6cae24117e82be190ae585,None,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,0,0,0,0,0,0,None,None,0,0,0,0,0,0
87f0576667cbbca7aac408dbbecb943c,Libraries,0,0,1,0,0,0,1,0,0,1,0,0,Parking,1,0,0,0,1,0,1,0,Agree,Strongly agree,1,1,0,0,1,0
bdde53e6fff12e9a3adeac4538e2979d,Employment and social services,0,0,0,0,0,0,1,0,0,0,0,0,Parking,1,1,0,0,0,1,0,0,Agree,Agree,1,0,0,0,0,0
2324d89f81011e8faf488c5490df38f8,None,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,0,0,0,0,0,0,None,None,0,0,0,0,0,0
78cbccbe6c23802b61712b234f280cfb,None,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,0,0,0,0,0,0,None,None,0,0,0,0,0,0
89bd14b01f518627e7de220fd7794d3b,Police,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,0,0,0,0,0,0,None,None,0,0,0,0,0,0
1159aca851fdc4878e764c0530d322bb,None,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,0,0,0,0,0,0,None,None,0,0,0,0,0,0
deca8ce024bb07bbc9fa1e625a380540,Affordable housing and shelters,0,0,0,0,0,0,0,0,0,0,0,1,"Arts, culture, entertainment and attractions",0,0,0,0,1,0,0,1,Strongly disagree,Strongly disagree,0,0,0,0,0,1
4dc3ed94835fa8f9f7b053b1f1043b93,None,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,0,0,0,0,0,0,None,None,0,0,0,0,0,0
ee0b072becb49718a6566eb640dd5872,None,0,0,0,0,0,0,0,0,0,0,0,0,None,0,0,0,0,0,0,0,0,None,None,0,0,0,0,0,0
